census_year,block_id,property_id,base_property_id,building_address,clue_small_area,trading_name,business_address,industry_anzsic4_code,industry_anzsic4_description,seating_type,number_of_seats,longitude,latitude,location
2022,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Unabara/Gyoza Gyoza,"Shop 157, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,44,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2022,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Asian Beer Cafe,"Shop 311, Level 3 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,127,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2022,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),GOTCHA,Shop 245 Level 2 300 Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,30,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2022,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Strike Bowling Melbourne Central / Strike Escape Rooms Melbourne Central,"Shop 305, Level 3 300 Lonsdale Street MELBOURNE VIC 3000",9113,"Sports and Physical Recreation Venues, Grounds and Facilities Operation",Seats - Indoor,28,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2022,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Starbucks,"Shop 151, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,58,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2022,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Omi Melbourne Central,"Shop 149, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,12,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2022,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Menya Ramen,"Shop 146A, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Outdoor,8,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2022,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Melbourne Central Lion Hotel,"Shop 303, Level 3 300 Lonsdale Street MELBOURNE VIC 3000",4520,"Pubs, Taverns and Bars",Seats - Indoor,110,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2022,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Old shanghai,"Shop 146, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Indoor,4,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2022,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Little Sparrow,"Kiosk 1, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,40,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2022,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Sushi Jiro,"Shop 76, Ground 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,50,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2022,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Don Don Japanese Restaurant,198 Little Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,25,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2022,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Ajisen Ramen,"Shop 13, Ground 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,122,144.96283887063584,-37.8109017475,"-37.8109017475, 144.96283887063584"
2022,85,105748,105748,268-270 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),BKK,"Part Level 2 & Level 3, 268-270 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,50,144.96414510925,-37.81148566819091,"-37.81148566819091, 144.96414510925"
2022,85,109302,109302,281-287 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Fabian,262 Lonsdale Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,12,144.9643588506305,-37.81143183285,"-37.81143183285, 144.9643588506305"
2022,85,109303,109303,289-299 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Guzman Y Gomez Swanston Street,Ground 293 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,65,144.96426372949998,-37.81122698060987,"-37.81122698060987, 144.96426372949998"
2022,85,109304,109304,301-303 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),David's Master Pot Swanston,Ground 301 Swanston Street MELBOURNE VIC 3000,4254,Mens Clothing Retailing,Seats - Indoor,26,144.96419264487724,-37.8110777883,"-37.8110777883, 144.96419264487724"
2022,85,109308,109308,317 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Hikari Life,Ground 317 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,12,144.96408773503242,-37.8108445086,"-37.8108445086, 144.96408773503242"
2022,85,109308,109308,317 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Hikari Life,Ground 317 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,2,144.96408773503242,-37.8108445086,"-37.8108445086, 144.96408773503242"
2022,85,109309,109309,319-323 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Yi Fang,265 Little Lonsdale Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,10,144.96404920623553,-37.8107658111,"-37.8107658111, 144.96404920623553"
2022,86,109388,109388,State Library of Victoria 304-328 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),The Moat Bar & Cafe,Basement 176 Little Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,60,144.96530301609354,-37.809767639049994,"-37.809767639049994, 144.96530301609354"
2022,87,101028,101028,10-14 Bennetts Lane MELBOURNE VIC 3000,Melbourne (CBD),Fraser Place Melbourne,10-14 Bennetts Lane MELBOURNE VIC 3000,4400,Accommodation,Seats - Indoor,46,144.9679210391511,-37.8090520385,"-37.8090520385, 144.9679210391511"
2022,87,103610,103610,295-301 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Kko-Kko,Ground 295 Exhibition Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,12,144.96882737333382,-37.80893102580001,"-37.80893102580001, 144.96882737333382"
2022,87,103614,103614,311 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Grandma's Dumplings,311 Exhibition Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,6,144.9687047572665,-37.8086991183,"-37.8086991183, 144.9687047572665"
2022,87,103614,103614,311 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Grandma's Dumplings,311 Exhibition Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,44,144.9687047572665,-37.8086991183,"-37.8086991183, 144.9687047572665"
2022,87,105439,105439,313-329 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Global Kitchen Caffe,"Shop 5, 321 Exhibition Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,66,144.96845845080023,-37.80863587815,"-37.80863587815, 144.96845845080023"
2022,87,105439,105439,313-329 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Ristretto Coffee,"Shop 1, 321 Exhibition Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,50,144.96845845080023,-37.80863587815,"-37.80863587815, 144.96845845080023"
2022,87,106056,106056,EastEnd Apartments 2-14 Exploration Lane MELBOURNE VIC 3000,Melbourne (CBD),New Kum Den,108 Little Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,49,144.9684463109,-37.809139913833405,"-37.809139913833405, 144.9684463109"
2022,87,106057,106057,106 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Troika Bar,Ground 106 Little Lonsdale Street MELBOURNE VIC 3000,4520,"Pubs, Taverns and Bars",Seats - Outdoor,8,144.96858968255,-37.80915143474398,"-37.80915143474398, 144.96858968255"
2022,93,105477,105477,378-392 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Charles LaTrobe Coffee Co,Part Ground 380-390 La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,80,144.95805069635,-37.81091259571215,"-37.81091259571215, 144.95805069635"
2022,93,573454,565462,Wills Tower 28 Wills Street MELBOURNE VIC 3000,Melbourne (CBD),Little Chef,"Unit 101, Level 1 28 Wills Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,36,144.9572292191701,-37.81067687015,"-37.81067687015, 144.9572292191701"
2022,93,578981,565462,Wills Court 25 Wills Street MELBOURNE VIC 3000,Melbourne (CBD),Operator 25,"Unit 3, Ground 25 Wills Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,18,144.9572292191701,-37.81067687015,"-37.81067687015, 144.9572292191701"
2022,93,578981,565462,Wills Court 25 Wills Street MELBOURNE VIC 3000,Melbourne (CBD),Operator 25,"Unit 3, Ground 25 Wills Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,56,144.9572292191701,-37.81067687015,"-37.81067687015, 144.9572292191701"
2022,94,103216,103216,284-294 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Lanzhou Beef Noodle Bar,379 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,65,144.96084965185,-37.81001419111698,"-37.81001419111698, 144.96084965185"
2022,94,105480,105480,360 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Da Tie Niu,Ground 360 La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,33,144.9591367792,-37.81072051567875,"-37.81072051567875, 144.9591367792"
2022,95,100153,100153,51-53 A'Beckett Street MELBOURNE VIC 3000,Melbourne (CBD),Darac,Ground 53 A'Beckett Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,44,144.9620739486,-37.809095631678616,"-37.809095631678616, 144.9620739486"
2022,95,103305,103305,388-396 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Damiao Panda Fan,Part Level 1 388-396 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,20,144.96142241447978,-37.809529892049994,"-37.809529892049994, 144.96142241447978"
2022,95,103305,103305,388-396 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Damiao Panda Fan,Part Level 1 388-396 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,150,144.96142241447978,-37.809529892049994,"-37.809529892049994, 144.96142241447978"
2022,95,103306,103306,382-384 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Yingzi Fried Chuan,Ground 71 Little Latrobe St MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,20,144.96145107881267,-37.8097713042,"-37.8097713042, 144.96145107881267"
2022,95,103308,103308,368-378 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Esme Patisserie,270 La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,40,144.96174730461894,-37.8099526522,"-37.8099526522, 144.96174730461894"
2022,95,103308,103308,368-378 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Hungry Jack's,Part Ground 368 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,66,144.96174730461894,-37.8099526522,"-37.8099526522, 144.96174730461894"
2022,95,105983,105983,62-64 Little La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Nox Coffee Bar,62-64 Little La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,50,144.96189070185,-37.809401660062726,"-37.809401660062726, 144.96189070185"
2022,95,109315,109315,407-409 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Boss D,"Unit 2, Ground 407 Swanston Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,110,144.96318266853086,-37.8089556346,"-37.8089556346, 144.96318266853086"
2022,95,500323,500323,A'Beckett Tower 19-37 A'Beckett Street MELBOURNE VIC 3000,Melbourne (CBD),No 1 Spicy Pot,"Shop 1, 31 A'Beckett Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,26,144.96261025448487,-37.80894116045,"-37.80894116045, 144.96261025448487"
2022,96,606638,105490,"Building 1, Francis Ormond 124 La Trobe Street MELBOURNE VIC 3000",Melbourne (CBD),Pearson And Murphy's Cafe,"Part Building 1, Ground 124 La Trobe Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,80,144.96458869234556,-37.80821791505,"-37.80821791505, 144.96458869234556"
2022,96,606648,105490,Building 10 RMIT University 392 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),The Drum,Part Level 5 Building 10 392 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,88,144.96458869234556,-37.80821791505,"-37.80821791505, 144.96458869234556"
2022,97,109677,109677,13A Victoria Street MELBOURNE VIC 3000,Melbourne (CBD),Han Guuk Guan Korean Restaurant,13A Victoria Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,100,144.96798075502056,-37.807585980750005,"-37.807585980750005, 144.96798075502056"
2022,103,104086,104086,211-213 Franklin Street MELBOURNE VIC 3000,Melbourne (CBD),Patsys Melbourne,211-213 Franklin Street MELBOURNE VIC 3000,4520,"Pubs, Taverns and Bars",Seats - Outdoor,13,144.9578403302,-37.80968258858312,"-37.80968258858312, 144.9578403302"
2022,103,110139,110139,Radisson on Flagstaff Gardens 370-384 William Street MELBOURNE VIC 3000,Melbourne (CBD),Radison on Flagstaff Gardens Melbourne,Radisson on Flagstaff Gardens 380 William Street MELBOURNE VIC 3000,4400,Accommodation,Seats - Indoor,90,144.95612013340002,-37.81032267625399,"-37.81032267625399, 144.95612013340002"
2022,103,621414,621414,218-236 A'Beckett Street MELBOURNE VIC 3000,Melbourne (CBD),Bentoman,3 Frederick Way MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,15,144.956599166207,-37.8101725435,"-37.8101725435, 144.956599166207"
2022,104,103219,103219,413-417 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Top Tea,"Shop 2, 413-417 Elizabeth Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,8,144.9605217744215,-37.80918733525,"-37.80918733525, 144.9605217744215"
2022,104,103219,103219,413-417 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Workshop,Level 1 413-417 Elizabeth Street MELBOURNE VIC 3000,4520,"Pubs, Taverns and Bars",Seats - Indoor,50,144.9605217744215,-37.80918733525,"-37.80918733525, 144.9605217744215"
2022,104,103220,103220,419 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Biang Biang Elizabeth,419 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,10,144.9604894890179,-37.8091159296,"-37.8091159296, 144.9604894890179"
2022,104,103223,103223,427 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Shujinko Ramen,427 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,6,144.9604256557888,-37.808975126899995,"-37.808975126899995, 144.9604256557888"
2022,104,103223,103223,427 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Shujinko Ramen,427 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,32,144.9604256557888,-37.808975126899995,"-37.808975126899995, 144.9604256557888"
2022,104,103225,103225,433-435 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Dragon Hot Pot,433 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,26,144.9603435131594,-37.8088585204,"-37.8088585204, 144.9603435131594"
2022,104,103225,103225,433-435 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Rose Garden Barbecue Shop,435 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,32,144.9603435131594,-37.8088585204,"-37.8088585204, 144.9603435131594"
2022,104,103226,103226,437-439 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Menya Ramen,Ground 437-439 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,94,144.96023808784668,-37.80880976685,"-37.80880976685, 144.96023808784668"
2022,104,103226,103226,437-439 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Menya Ramen,Ground 437-439 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,10,144.96023808784668,-37.80880976685,"-37.80880976685, 144.96023808784668"
2022,104,104084,104084,151-165 Franklin Street MELBOURNE VIC 3000,Melbourne (CBD),Daboba,"Shop G4, 163 Franklin Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Indoor,15,144.95956878425,-37.809043487817426,"-37.809043487817426, 144.95956878425"
2022,105,100170,100170,52-64 A'Beckett Street MELBOURNE VIC 3000,Melbourne (CBD),Little Nooky,62 A'Beckett Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,8,144.96149699753337,-37.8087498407,"-37.8087498407, 144.96149699753337"
2022,105,104080,104080,83-93 Franklin Street MELBOURNE VIC 3000,Melbourne (CBD),Sarawak Kitchen Express,85 Franklin Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,56,144.96176300571975,-37.8081695108,"-37.8081695108, 144.96176300571975"
2022,105,104080,104080,83-93 Franklin Street MELBOURNE VIC 3000,Melbourne (CBD),No 1 Delicious,83 Franklin Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,102,144.96176300571975,-37.8081695108,"-37.8081695108, 144.96176300571975"
2022,113,110671,108118,133-159 Victoria Street MELBOURNE VIC 3000,Melbourne (CBD),Alex Canteen,157-159 Victoria Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,48,144.9576272223,-37.807832574221266,"-37.807832574221266, 144.9576272223"
2022,113,110671,108118,133-159 Victoria Street MELBOURNE VIC 3000,Melbourne (CBD),Tuscany Coffee,133-135 Victoria Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,6,144.9576272223,-37.807832574221266,"-37.807832574221266, 144.9576272223"
2022,113,110673,108118,83-129 Victoria Street MELBOURNE VIC 3000,Melbourne (CBD),Market Lane Coffee,83-85 Victoria Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,24,144.9576272223,-37.807832574221266,"-37.807832574221266, 144.9576272223"
2022,113,110673,108118,83-129 Victoria Street MELBOURNE VIC 3000,Melbourne (CBD),Market Lane Coffee,83-85 Victoria Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,4,144.9576272223,-37.807832574221266,"-37.807832574221266, 144.9576272223"
2022,114,103234,103234,489-499 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Jasper Kitchen,"Shop 1, 489-499 Elizabeth Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,60,144.95963359440736,-37.8075039091,"-37.8075039091, 144.95963359440736"
2022,114,103235,103235,501-503 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),McDonalds,501-503 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,136,144.95955412399587,-37.8073524639,"-37.8073524639, 144.95955412399587"
2022,114,103235,103235,501-503 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),McDonalds,501-503 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,64,144.95955412399587,-37.8073524639,"-37.8073524639, 144.95955412399587"
2022,114,511516,511516,469 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Sarawak Kitchen,469 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,23,144.9599695614202,-37.807982985799995,"-37.807982985799995, 144.9599695614202"
2022,115,103300,103300,452-472 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Chef David,"Shop 102, Level 1 458 Elizabeth Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,60,144.96062400307895,-37.80783716475,"-37.80783716475, 144.96062400307895"
2022,115,110747,110747,499-511 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Podium,Part Ground 501 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,57,144.96192497362023,-37.80693100035,"-37.80693100035, 144.96192497362023"
